ISO code,Country,Variable code,Variable name,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
EGY,Egypt,csh_m,Share of merchandise imports at current PPPs,-0.204884767532349,-0.187341168522835,-0.145820528268814,-0.120431311428547,-0.154763713479042,-0.158880516886711,-0.142994046211243,-0.160820811986923,-0.136285811662674,-0.140887215733528,-0.149229258298874,-0.142907693982124,-0.14205439388752,-0.158989131450653,-0.14147911965847,-0.176715701818466,-0.197306931018829,-0.140674784779549,-0.106238089501858,-0.0870687142014504,-0.0855704471468926,-0.0937727093696594,-0.0813676789402962,-0.0801451504230499,-0.284300684928894,-0.264808714389801,-0.217810168862343,-0.222780272364616,-0.247623771429062,-0.207207292318344,-0.185876533389092,-0.223932087421417,-0.169682294130325,-0.145531684160233,-0.136365115642548,-0.0656474530696869,-0.0814205929636955,-0.0542110651731491,-0.0544688776135445,-0.0485453419387341,-0.0791987106204033,-0.0953681990504265,-0.103457182645798,-0.0883807986974716,-0.0880995467305183,-0.0837916731834412,-0.079512931406498,-0.0813660472631455,-0.103905148804188,-0.0963261052966118,-0.0846420302987099,-0.0765011459589005,-0.0721401870250702,-0.0568427890539169,-0.0599909648299217,-0.0847414508461952,-0.0785734504461289,-0.0825368613004684,-0.122774891555309,-0.101511538028717,-0.103620447218418,-0.103351026773453,-0.100790448486805,-0.0956314206123352,-0.0997733175754547,-0.107017837464809,-0.10584369301796,-0.0963297784328461,-0.111550241708756,-0.0848627164959908
EGY,Egypt,csh_r,Share of residual trade and GDP statistical discrepancy at current PPPs,0.0940186157822609,0.0781366899609566,0.0702759101986885,0.0825279429554939,0.0695496052503586,0.0593728683888912,0.0610751323401928,0.0554372407495976,0.0649234130978584,0.0674095004796982,0.0592873878777027,0.0440132953226566,0.0353734828531742,0.0331295169889927,0.0371328368782997,0.0075353784486651,0.0668777823448181,-0.0125780617818236,-0.0157612487673759,-0.0477344766259193,-0.0383383445441723,-0.0304571744054556,-0.0387939065694809,-0.0772852450609207,0.0271098390221596,0.0904778987169266,-0.0195028409361839,0.0548559166491032,0.115175783634186,-0.0120980609208345,-0.0741549283266068,0.0851613208651543,0.0588235333561897,0.0627478659152985,0.0183568149805069,-0.058643039315939,0.0006502115866169,-0.0342568792402744,-0.113145813345909,-0.102773994207382,-0.034052848815918,0.0270931292325258,0.0367960035800934,0.057634461671114,0.0533038899302483,0.0746708735823631,0.0791719704866409,0.0688328966498375,0.0681440308690071,0.0620890855789185,0.0403716452419758,0.059229701757431,0.0553912557661533,0.0535524375736713,0.0703285038471222,0.0812548622488976,0.034309022128582,0.0364097617566586,0.106418669223785,0.043730691075325,0.071823462843895,0.0915826559066773,0.0670780017971993,0.0765583515167236,0.0636453926563263,0.0792792215943337,0.0808562561869621,0.0848030298948288,0.107513830065727,0.0687121227383614
EGY,Egypt,csh_x,Share of merchandise exports at current PPPs,0.100244916975498,0.0704166516661644,0.0828813090920448,0.0855939090251923,0.0797105357050896,0.0661420822143555,0.059430580586195,0.0599423535168171,0.0644499659538269,0.064730666577816,0.0702480971813202,0.0602343864738941,0.0521757937967777,0.0622782371938229,0.0578667260706425,0.100536040961742,0.100074037909508,0.0808129981160164,0.0762381553649902,0.0821189805865288,0.0812243521213532,0.0841176211833954,0.079191617667675,0.103917516767979,0.142141938209534,0.0702402070164681,0.0751177072525024,0.0696743428707123,0.0640371516346932,0.125552445650101,0.141999498009682,0.0783818066120148,0.0601191781461239,0.0507054887712002,0.0439703427255154,0.0250993799418211,0.024673929437995,0.0186270531266928,0.0171298291534185,0.0197296161204577,0.0268611796200275,0.0466230288147926,0.0489028170704842,0.0388664789497852,0.0361631326377392,0.0283270198851824,0.0242055486887693,0.0263184327632189,0.0221285484731197,0.0240973811596632,0.0309674013406038,0.0261648967862129,0.0278973001986742,0.0350253395736218,0.0383502654731274,0.0477958247065544,0.0554761663079262,0.0514240264892578,0.061656653881073,0.0537014231085777,0.0511297583580017,0.0519734509289265,0.0423484444618225,0.0397743955254555,0.0366931073367596,0.0319465287029743,0.034193143248558,0.0376166440546513,0.0397958271205425,0.0333120115101337
EGY,Egypt,ctfp,TFP level at current PPPs (USA=1),,,,,1.0712354183197,1.04084300994873,1.05068254470825,1.06889140605927,1.09138548374176,1.15551733970642,1.17132103443146,1.23555135726929,1.23405063152313,1.25187337398529,1.33748364448547,1.29299426078796,1.25761139392853,1.30876398086548,1.39898180961609,1.46231544017792,1.64889192581177,1.62022113800049,1.63899576663971,1.50969624519348,1.60799908638,1.65860533714294,1.49150967597961,1.41670060157776,1.36198425292969,1.21945321559906,1.12091839313507,1.16892576217651,1.08741891384125,1.12966680526733,1.14917171001434,1.12999045848846,1.11691892147064,1.02805972099304,0.911599576473236,0.918617248535156,0.956925272941589,1.01382267475128,1.00640773773193,1.05102586746216,1.04878425598145,1.12478351593018,1.25633358955383,1.20192193984985,1.10310876369476,1.06786239147186,1.03166246414185,1.0363335609436,1.01261687278748,0.99045729637146,0.987163960933685,0.970662832260132,0.969835996627808,1.03969264030457,1.14445769786835,1.12521243095398,1.15876185894012,1.21819686889648,1.39252483844757,1.35371708869934,1.36796033382416,1.32094502449036,1.26762163639069,1.30872809886932,1.2933509349823,1.22677946090698
EGY,Egypt,cwtfp,Welfare-relevant TFP levels at current PPPs (USA=1),,,,,1.07653272151947,1.0747230052948,1.0782573223114,1.12510430812836,1.09618377685547,1.16300511360168,1.19535374641418,1.28552269935608,1.30341839790344,1.33722341060638,1.41108810901642,1.3862030506134,1.29567241668701,1.40084671974182,1.45387673377991,1.5297600030899,1.71441924571991,1.67508053779602,1.69149160385132,1.58958387374878,1.79271388053894,1.84810519218445,1.7298492193222,1.53873753547668,1.44044137001038,1.32795739173889,1.26169919967651,1.24328243732452,1.13916563987732,1.14816641807556,1.19797551631928,1.2011616230011,1.14057111740112,1.06721758842468,1.02652370929718,1.02465856075287,1.02680957317352,1.03204786777496,1.01792919635773,1.02845168113709,1.03269958496094,1.08980441093445,1.21091496944428,1.17060685157776,1.09786009788513,1.04860520362854,1.00558960437775,0.985613167285919,0.953358948230743,0.910397231578827,0.886401534080505,0.86051082611084,0.896094143390656,0.976512730121613,1.03883266448975,1.09795784950256,1.09587860107422,1.12193775177002,1.3264307975769,1.28281569480896,1.3202086687088,1.26824021339417,1.21333241462708,1.22606658935547,1.19908940792084,1.15962874889374
EGY,Egypt,delta,Average depreciation rate of the capital stock,0.0418344140052795,0.0439809300005436,0.0461070947349072,0.0484083369374275,0.0506424084305763,0.0525573492050171,0.0537009462714195,0.0543067306280136,0.0550117418169975,0.0560840591788292,0.0572283454239368,0.0583749152719975,0.0596564263105392,0.0610711500048637,0.0625693500041962,0.0641337782144547,0.0650869011878967,0.0647055804729462,0.0637312904000282,0.0631540268659592,0.0632988139986992,0.0637553483247757,0.0639907047152519,0.0645933151245117,0.066313810646534,0.0687272474169731,0.0715382695198059,0.0743160545825958,0.0765629559755325,0.0782417505979538,0.0791224539279938,0.0820864140987396,0.085590735077858,0.0868349894881249,0.0865922346711159,0.0838350877165794,0.0799928084015846,0.0774164721369743,0.0757797136902809,0.073859766125679,0.0718811899423599,0.0703154727816582,0.0688634291291237,0.0675139874219894,0.0668035224080086,0.0670978501439095,0.0680356919765472,0.0690137222409248,0.0699210464954376,0.0702553391456604,0.0697461292147636,0.0685887262225151,0.067097432911396,0.065731555223465,0.0643868371844292,0.0632338598370552,0.0623337626457214,0.0614229366183281,0.061438299715519,0.061533197760582,0.0610086880624294,0.0602068975567818,0.0589346140623093,0.0576349757611752,0.0564937330782414,0.0556854158639908,0.0553468950092793,0.055256612598896,0.0555335767567158,0.0560131967067719
EGY,Egypt,emp,Number of persons engaged (in millions),5.63435935974121,5.73742914199829,5.84220600128174,5.94871520996094,6.05697631835938,6.16701507568359,6.27885246276856,6.39251279830933,6.5080189704895,6.62539482116699,6.74466419219971,6.47858905792236,6.58801889419556,6.77463865280151,6.85589790344238,6.94841814041138,7.24231672286987,7.05313682556152,7.22145318984985,7.38917779922485,7.66141033172607,7.77019643783569,7.86778736114502,8.29086971282959,8.45753765106201,8.92541790008545,9.22274017333984,9.47269630432129,9.81567573547363,10.0618152618408,10.4037036895752,10.7175483703613,10.9604415893555,11.1144199371338,11.261510848999,11.3273820877075,11.3359365463257,11.8899078369141,12.2191829681396,12.6543102264404,12.961669921875,13.4398345947266,13.7069969177246,14.0483875274658,14.5534734725952,15.1028785705566,15.2053709030151,15.7398586273193,16.2336578369141,16.779857635498,17.0658130645752,17.3774433135986,17.5643749237061,17.9835586547852,18.482795715332,19.1725044250488,19.7343673706055,20.9597263336182,21.6019191741943,22.5673389434814,22.8429145812988,23.1600532531738,23.5930995941162,24.2548332214355,24.8644981384277,24.6483669281006,25.2535400390625,25.3481311798096,25.9848003387451,26.7946472167969
EGY,Egypt,hc,"Human capital index, based on years of schooling and returns to education; see Human capital in PWT9.",1.07840383052826,1.08039975166321,1.08239936828613,1.08440256118774,1.08640956878662,1.08842027187347,1.09310781955719,1.09781539440155,1.10254335403442,1.10729169845581,1.11206042766571,1.11806833744049,1.12410867214203,1.1301816701889,1.13628733158112,1.14242613315582,1.14859807491303,1.15480327606201,1.16104209423065,1.16731464862823,1.17362093925476,1.18383133411407,1.19413065910339,1.20451951026917,1.21499872207642,1.22556912899017,1.23623144626617,1.24698650836945,1.2578352689743,1.2687783241272,1.27981662750244,1.31555163860321,1.35228443145752,1.39004290103912,1.42885565757751,1.46875214576721,1.50976264476776,1.55191826820374,1.59525084495544,1.63979339599609,1.68557965755463,1.71692287921906,1.74287676811218,1.76922285556793,1.79596722126007,1.82311594486237,1.85067498683929,1.8786506652832,1.90704917907715,1.93587708473206,1.96514070034027,2.00113081932068,2.03778004646301,2.07510042190552,2.11310434341431,2.15180444717407,2.19121313095093,2.2313437461853,2.27220916748047,2.31382298469543,2.35619902610779,2.39559030532837,2.43564009666443,2.47635960578918,2.51775979995728,2.5598521232605,2.58862996101379,2.61768794059753,2.64707231521606,2.67678642272949
EGY,Egypt,irr,Real internal rate of return,0.547733843326569,0.482605040073395,0.462623655796051,0.496795952320099,0.478039354085922,0.424393206834793,0.398360043764114,0.405228763818741,0.405544251203537,0.561400353908539,0.420106828212738,0.419437766075134,0.425582140684128,0.4351886510849,0.444095730781555,0.438374519348145,0.420150518417358,0.417464464902878,0.442118018865585,0.444453448057175,0.531430184841156,0.484425395727158,0.472504138946533,0.492527157068253,0.500902950763702,0.394846886396408,0.327613562345505,0.31024494767189,0.27011039853096,0.259992063045502,0.234374150633812,0.207699999213219,0.2086551040411,0.177223220467567,0.175947651267052,0.18282362818718,0.198853835463524,0.212839394807816,0.15606264770031,0.199720978736877,0.216789603233337,0.244595691561699,0.292222410440445,0.308773577213287,0.322478145360947,0.314316064119339,0.333662241697311,0.371221214532852,0.37029156088829,0.351559966802597,0.358380019664764,0.354932874441147,0.339062809944153,0.291301399469376,0.341361790895462,0.317956209182739,0.29468035697937,0.325391858816147,0.321495741605759,0.30777895450592,0.297864735126495,0.278456568717957,0.343291729688644,0.329659670591354,0.334061235189438,0.324307918548584,0.317584037780762,0.323700338602066,0.331884056329727,0.327174425125122
EGY,Egypt,labsh,Share of labour compensation in GDP at current national prices,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.392683476209641,0.391856074333191,0.399597376585007,0.413918912410736,0.41654896736145,0.411829918622971,0.406574457883835,0.4029680788517,0.376297116279602,0.379697501659393,0.37849360704422,0.336146175861359,0.319902211427689,0.338636100292206,0.350514054298401,0.376621663570404,0.313835680484772,0.343697667121887,0.353351354598999,0.362035632133484,0.362035632133484,0.362035632133484,0.362035632133484,0.362035632133484
EGY,Egypt,pl_c,"Price level of household consumption,  price level of USA GDPo in 2017=1",0.218009740114212,0.220868706703186,0.223121359944344,0.234527304768562,0.2310980707407,0.233191698789597,0.241723015904427,0.244264140725136,0.251009225845337,0.261526346206665,0.258711069822311,0.252608090639114,0.222891241312027,0.216037929058075,0.206405907869339,0.217826962471008,0.22486512362957,0.232420638203621,0.231369689106941,0.236836150288582,0.238599941134453,0.250479459762573,0.255564749240875,0.264198541641235,0.262493550777435,0.289655864238739,0.308666855096817,0.377818256616592,0.462196260690689,0.307536542415619,0.380126535892487,0.245412588119507,0.274117588996887,0.274304270744324,0.268376648426056,0.270321428775787,0.27205428481102,0.254154056310654,0.254452049732208,0.250755995512009,0.237205162644386,0.243528962135315,0.266758173704147,0.236454099416733,0.228778272867203,0.222419545054436,0.199796408414841,0.22752933204174,0.245649978518486,0.249735459685326,0.253630578517914,0.229364052414894,0.213910460472107,0.174870803952217,0.187760785222054,0.215938076376915,0.222324430942535,0.232427909970284,0.252756714820862,0.259043335914612,0.261160433292389,0.255709737539291,0.261756300926209,0.257821649312973,0.286034673452377,0.291307091712952,0.254992634057999,0.187035396695137,0.230001151561737,0.279996156692505
EGY,Egypt,pl_con,"Price level of CCON (PPP/XR), price level of USA GDPo in 2017=1",0.197356164455414,0.197974503040314,0.197047427296639,0.206260070204735,0.204472288489342,0.202229112386704,0.208674252033234,0.212939083576202,0.218329235911369,0.220894366502762,0.215805307030678,0.211297914385796,0.183690443634987,0.173748582601547,0.175566375255585,0.180649906396866,0.183701366186142,0.184691965579987,0.179484084248543,0.179687291383743,0.183015108108521,0.192654922604561,0.192915126681328,0.198153436183929,0.204349651932716,0.212571322917938,0.223635315895081,0.277890950441361,0.321900486946106,0.217712789773941,0.265906542539597,0.158782288432121,0.18481619656086,0.194178447127342,0.198396071791649,0.203430190682411,0.214802712202072,0.212535753846169,0.225390985608101,0.229527950286865,0.225924968719482,0.233828768134117,0.256552964448929,0.238181069493294,0.234255611896515,0.232662692666054,0.211274370551109,0.237634226679802,0.254410207271576,0.258930623531342,0.26261094212532,0.237729504704475,0.220448136329651,0.176929101347923,0.185083374381065,0.208901211619377,0.213610857725143,0.227534770965576,0.246277764439583,0.250528663396835,0.250307440757751,0.241710349917412,0.252873927354813,0.248812392354012,0.277226775884628,0.280388236045837,0.246154144406319,0.182107254862785,0.220246717333794,0.266082614660263
EGY,Egypt,pl_da,"Price level of CDA (PPP/XR), price level of USA GDPo in 2017=1",0.212336033582687,0.21606732904911,0.217518448829651,0.229088231921196,0.227938517928123,0.229224786162376,0.232067734003067,0.2369594424963,0.244760170578957,0.241977706551552,0.244688093662262,0.243577510118485,0.213444441556931,0.204975351691246,0.207864180207253,0.216133639216423,0.214300930500031,0.209761291742325,0.201124057173729,0.205930307507515,0.205341875553131,0.213154375553131,0.213775426149368,0.221207171678543,0.236051544547081,0.25341734290123,0.291209876537323,0.35041281580925,0.410732209682465,0.276786625385284,0.343750387430191,0.199684992432594,0.230989262461662,0.241701230406761,0.245087683200836,0.250970274209976,0.257007300853729,0.275271266698837,0.302836835384369,0.297820687294006,0.289247930049896,0.271967530250549,0.286717087030411,0.270639985799789,0.265131086111069,0.26140695810318,0.243763089179993,0.258479446172714,0.27544516324997,0.275049179792404,0.273605853319168,0.246951699256897,0.228573903441429,0.187847584486008,0.191993951797485,0.217603340744972,0.225578904151917,0.241745382547379,0.263556301593781,0.266381919384003,0.268195360898972,0.258039861917496,0.268665701150894,0.263218253850937,0.294116079807282,0.297739833593369,0.261970460414887,0.194070681929588,0.23653370141983,0.288335144519806
